ID,Name,ProgramType,Address1,Address2,City,StateAbbr,StateName,Zip,Phone,GeneralEmail,Fax,WebSiteUrl,Latitude,Longitude,Distance,OpenHour,CenterIsOpen,CenterStatus,WhyClosed,IsValid,ServiceMessage,ContactName,ContactEmail,ContactPhone
32513162,Arkansas Workforce Center at Lake Village,Affiliate Center,103 Main Street,PO Box 806,Lake Village,AR,Arkansas,71653,870-619-4744,,870-376-4602,,33.33077567,-91.281936,,"Monday - Thursday, 8am -4:30pm; Friday 8:00-12:00",Y,,,1,,Burgundy Stallings,burgundy.stallings@southeastarkansas.org,870-224-7075
88336,Arkansas Workforce Center at Little Rock,Comprehensive Center,5401 S. University Ave.,P.O. Box 4970 (72214),Little Rock,AR,Arkansas,72209,501-682-0228,Earnest.C.Merritt@arkansas.Gov,501-683-3847 or 501-537-0729,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,34.700434,-92.344461,,8:00am to 4:30pm Monday - Friday,Y,,,1,,Rhonda Hall,Rhonda.r.Hall@arkansas.gov,501-907-7094
32801519,Central Arkansas Community Correction Center,Youth Service Provider,4823 West 7th Street,,Little Rock,AR,Arkansas,72205,501-682-9510,,,https://doc.arkansas.gov/locations/central-arkansas-community-correction-center/,34.747715,-92.326835,,,,,,1,Programs for justice-impacted job seekers,,,
32820057,City of Little Rock - Community Programs,Youth Service Provider,500 W Markham St.,,Little Rock,AR,Arkansas,72201,501-371-4510,,,https://www.littlerock.gov/city-administration/city-departments/community-programs/,34.749249,-92.276004,,,,,,1,,,,
32801526,City of Little Rock Re-Entry Services,Youth Service Provider,500 West Markham Street,Room 220W,Little Rock,AR,Arkansas,72201,501-371-4476,,,https://www.littlerock.gov/city-administration/city-departments/community-programs/re-entry-services/,34.749359,-92.275364,,,,,,1,Programs for justice-impacted job seekers,,,
32801524,Goodwill Industries of Arkansas,Youth Service Provider,7400 Scott Hamilton Dr.,Suite 50,Little Rock,AR,Arkansas,72209,501-372-5100,,,https://www.goodwillar.org/careers-at-goodwill/,34.681239,-92.323358,,,,,,1,Programs for justice-impacted job seekers,,,
32820058,Little Rock Workforce Development Board - Job Seeker Serrvices,Youth Service Provider,5401 S. University Avenue,,Little Rock,AR,Arkansas,72209,501-683-3843,,,https://www.lrworkforce.com/job-seeker-services/overview-job-seeker-services/,34.67739868,-92.34651184,,,,,,3,Programs for justice-impacted job seekers,,,
32746304,Little Rock Workforce Development Board - Youth Services,Youth Service Provider,5401 S. University Avenue,,Little Rock,AR,Arkansas,72209,501-683-3843,,,https://www.lrworkforce.com/youth-services/overview-youth-services/,34.70036,-92.34449,,,,,,1,,Mr. W.J. J. Monagle,w.j.monagle@arkansas.gov,
32728339,Arkansas Workforce Center at Lonoke,Affiliate Center,902 N. Center Street,P.O. Box 300,Lonoke,AR,Arkansas,72086,501-676-2721,workforcear.com,501-676-5020,https://www.workforcear.com,34.79153,-91.90051,,Monday - Friday 8:00am - 5:00pm,Y,,,1,,Marcus Metcalf,marcus.metcalf@capdd.org,501-676-2721
32765766,Central Arkansas Workforce Development Area - Youth Program,Youth Service Provider,902 N. Center Street,,Lonoke,AR,Arkansas,72086,501-676-2721,,,https://www.workforcear.com/projects/youth-program,34.791257,-91.900691,,,,,,1,,Dorine Smith,,
32801521,Omega Supervision Sanction Center,Youth Service Provider,104 Walco Ln,,Malvern,AR,Arkansas,72104,501-467-3041,,501-467-3053,https://doc.arkansas.gov/locations/omega-supervision-sanction-center/,34.3499474,-92.8400391,,,,,,1,Programs for justice-impacted job seekers,,,
32498419,Arkansas Workforce Center at Monticello,Affiliate Center,477 S.  Main Street,,Monticello,AR,Arkansas,71655,870-224-7075,taylor.surveyor@southeastarkansas.org,870-367-7105,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,33.620665,-91.791079,,8:00am  to 4:30pm   Monday to Thursday; 8:00am to 12:00pm Friday,Y,,,1,,Burgundy Stallings,burgundy.stallings@southeastarkansas.org,870-224-7075
34941,Arkansas Workforce Center at Morrilton,Affiliate Center,104 E Railroad Ave,,Morrilton,AR,Arkansas,72110,501-354-9793,,,https://wcapdd.org/workforce-centers,35.152069,-92.744902,,8:00am to 4:30pm Monday to Friday,Y,,,1,,Martha Boyer,mboyer@wcapdd.org,501-354-9793
92874,Arkansas Workforce Center at North Little Rock Pulaski County,Affiliate Center,324 W Pershing Blvd.,Suite 1,North Little Rock,AR,Arkansas,72114,501-376-4119,,501-376-4595,https://www.workforcear.com/,34.779152,-92.270336,,8:00am to 4:30pm Monday to Friday,Y,,,1,,Cynthia Terry,cynthia.terry@caodd.org,501-376-4119
32746305,North Little Rock School District,Youth Service Provider,2700 Poplar Street,,North Little Rock,AR,Arkansas,72114,501-771-8000,,501-396-3921,https://www.nlrsd.org/,34.77934,-92.26467,,,,,,1,,Dana Chadwick,Dana.Chadwick@mail.nlrsd.k12.ar.us,501-396-3921
32746306,Pulaski Technical College,Youth Service Provider,3000 West Scenic Drive,,North Little Rock,AR,Arkansas,72118,501-812-2200,admissions@uaptc.edu,501-537-2910,https://uaptc.edu/,34.78309,-92.29804,,,,,,1,,David Parchman,dparchman@pulaskitech.edu,501-537-3911
32801520,Northeast Arkansas Community Correction Center,Youth Service Provider,1351 Cyro Road,P.O. Box 487,Osceola,AR,Arkansas,72370,870-563-8330,,,https://doc.arkansas.gov/community-correction/,35.685112,-89.989562,,,,,,1,Programs for justice-impacted job seekers,,,
78381,Arkansas Workforce Center at Paragould,Affiliate Center,1 Black River Dr.,Paragould Black River Technical College- Suite 139,Paragould,AR,Arkansas,72450,870-236-8512,kelly.aaron@arkansas.gov,870-236-9162,https://www.neaworks.com/,36.087572,-90.466249,,"Monday - Friday, 8:00 A,M, to 4:30 P.M.",Y,,,1,,Mike Willyerd,mwillyerd@neaworks.com,870-930-2169
32498415,Arkansas Workforce Center at Russellville,Comprehensive Center,104 S. Rochester Avenue,,Russellville,AR,Arkansas,72801,479-968-2784,William.N.Golden@arkansas.gov,479-498-4537,https://wcapdd.org/workforce-centers,35.277408,-93.112912,,8:00 AM to 4:30 PM  Monday to Friday,Y,,,1,,Kathleen Garrett,KGarrett@wcapdd.org,501-354-9793
42209,Arkansas Workforce Center at Searcy,Comprehensive Center,501 W. Arch Ave.,,Searcy,AR,Arkansas,72143,501-305-7223,jennifer.pike@arkansas.gov,501-268-1783,https://dws.arkansas.gov/,35.249822,-91.742257,,8:00am to 4:30pm Monday - Friday,Y,,,1,,Amy Cossey,acossey@wrpdd.org,501-268-6650
32801523,Southwest Arkansas Community Corrections Center,Youth Service Provider,506 Walnut St,,Texarkana,AR,Arkansas,71854,870-779-2036,,870-779-2036,https://doc.arkansas.gov/locations/southwest-arkansas-community-correction-center/,33.426519,-94.041179,,,,,,1,Programs for justice-impacted job seekers,,,
32498417,Arkansas Workforce Center at West Memphis,Comprehensive Center,2003 W Broadway,North Campus; PO Box 1928,West Memphis,AR,Arkansas,72301,870-400-2269,Dominique.euell@arkansas.gov,870-400-4911,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,35.146824,-90.233488,,"Monday to Friday, 8:00am to 4:30pm",Y,,,1,,Heather Pipkin,heather.pipkin@arkansas.gov,870-735-6730
32820060,East Central Arkansas Community Correction Center,Youth Service Provider,200 W Tyler Ave,,West Memphis,AR,Arkansas,72301,870-400-3101,,,https://doc.arkansas.gov/locations/east-central-arkansas-community-correction-center/,35.14352,-90.189347,,,,,,1,Programs for justice-impacted job seekers,,,
32820062,Department of Youth and Women's Affairs,Youth Service Provider,,,Pago Pago,AS,American Samoa,,684-644-2835,,,https://www.americansamoarenewal.org/department-youth-and-women-affairs,-14.278055,-170.7025,,,,,,3,,,,
32820061,Pacific Youth and Community Development,Youth Service Provider,6776 Faatamalii Center,,Pago Pago,AS,American Samoa,96799,684-699-7923,,,https://aspycd.org/youth-development,-14.27328014,-170.70295715,,,,,,3,Programs for justice-impacted job seekers,,,
32820063,Vocational Rehabilitation,Youth Service Provider,,,,AS,American Samoa,,684-699-1371,,,https://www.americansamoa.gov/agencies,-14.3,-170.7,,,,,,3,Programs for justice-impacted job seekers,,,
32510213,ARIZONA@WORK  Bullhead City,Comprehensive Center,2601 Highway 95,,Bullhead City,AZ,Arizona,86442,928-758-0702,SmitMi@mohave.gov,928-758-0737,https://arizonaatwork.com/locations/mohave-la-paz-counties/mohave-county-community-services-department-bullhead-city,35.09083,-114.59909,,"Monday - Friday, 8:00am - 5:00pm",Y,,,1,,John Binkinz,BinkiJ@mohave.gov,928-753-0723
32510208,ARIZONA@WORK Pinal County Business and Career Center,Comprehensive Center,820 E. Cottonwood Lane,Building E,Casa Grande,AZ,Arizona,85122,520-509-3555,jose.alvarado@cplc.org,520-836-5876,https://arizonaatwork.com/locations/pinal-county,32.895314,-111.742779,,Monday - Friday  8:00am - 5:00pm,Y,,,1,,Amanda Whatley,amanda.whatley@centralaz.edu,480-677-7764
32820064,Arizona at Work - City of Phoenix - Chicanos Por La Causa,Youth Service Provider,619 N. 7th Ave.,Bldg. B,City of Phoenix,AZ,Arizona,85007,602-769-2959,workforce@cplc.org,,https://arizonaatwork.com/locations/city-phoenix/youth-job-seekers,33.455039,-112.082197,,,,,,1,,,,
32820075,Arizona at Work - Southeastern Arizona - Greenlee County,Youth Service Provider,558 N Coronado Blvd,,Clifton,AZ,Arizona,85543,928-439-4632,,,https://arizonaatwork.com/locations/southeastern-arizona/youth-job-seekers,33.056161,-109.311273,,,,,,1,,,,
32510184,ARIZONA@WORK-Southeastern Arizona Greenlee County Business and Workforce Development Center,Affiliate Center,558 N Coronado Blvd,PO Box 816,Clifton,AZ,Arizona,85533,928-439-4632,,928-432-4633,https://arizonaatwork.com/locations/southeastern-arizona/adult-job-seekers,33.05616,-109.31127,,Monday-Friday 8AM to 5PM,Y,,,1,,Laurissa Bertoldo,lbertoldo@cpic-cas.org,928-432-6932
32820073,Arizona at Work - Southeastern Arizona - Cochise County,Youth Service Provider,515 E 7th Street,,Douglas,AZ,Arizona,85607,520-364-8906,,,https://arizonaatwork.com/locations/southeastern-arizona/youth-job-seekers,31.341087,-109.554119,,,,,,1,,,,
32510199,ARIZONA@WORK- Douglas,Affiliate Center,515 East 7th Street,,Douglas,AZ,Arizona,85607,520-364-8906,,520-805-4412,https://arizonaatwork.com/locations/southeastern-arizona/adult-job-seekers,31.341218,-109.55423,,"Monday - Friday, 8:00am - 5:00pm",Y,,,1,,Angie Luna,angieluna@cpic-cas.org,520-364-8906
32746308,Arizona Conservation Corps - Flagstaff Office,Youth Service Provider,2500 N Rose Street,,Flagstaff,AZ,Arizona,86004,928-526-3280,info@conservationlegacy.org,,https://azcorps.org/,35.21378,-111.61526,,,,,,1,,,,
32510186,ARIZONA@WORK Maricopa County West Valley Career Center,Comprehensive Center,4425 W Olive Ave Avenue,Suite 190,Glendale,AZ,Arizona,85032,602-372-4200,,602-372-4290,https://arizonaatwork.com/maricopa,33.566425,-112.15367,,Monday - Friday 8am - 5pm,Y,,,1,,Shadrick Jones Youth Program Supervisor,Shadrick.jones@maricopa.gov,602-372-4200
32510203,Globe Comprehensive One-Stop,Comprehensive Center,5515 South Apache Avenue,Suite 200,Globe,AZ,Arizona,85501,928-425-7631,,928-425-9468,https://www.gilacountyaz.gov/index.php,33.413882,-110.812903,,8:00am - 5:00pm Monday - Friday,Y,,,1,,Sherri Davis,sherri.davis@cplc.org,928-207-7027
32510188,Kingman Comprehensive Job Center,Comprehensive Center,700 West Beale Street,PO Box 7000 Zip 86402-7000,Kingman,AZ,Arizona,86402,928-753-0723,SmitMi@mohave.gov,928-753-0776,https://arizonaatwork.com/locations/mohave-la-paz-counties/mohave-county-community-services-department-kingman,35.190675,-114.065399,,Mon-Fri 8-5,Y,,,1,,Bianka Benson,Bensob@mohave.gov,928-753-0723
32510215,ARIZONA@WORK Lake Havasu City - Comprehensive center,Comprehensive Center,2031 Spawr Circle,,Lake Havasu City,AZ,Arizona,86404,928-453-0710,ungars@mohave.gov,928-453-0728,https://arizonaatwork.com/locations/mohave-la-paz-counties/mohave-county-community-services-department-lake-havasu-city,34.508986,-114.344934,,Monday - Friday 8:00AM - 5:00PM,Y,,,1,,John Binkinz,BinkiJ@mohave.gov,928-753-0723
32820072,Arizona at Work - City of Phoenix - Mesa Library,Youth Service Provider,64 E. 1st Street,,Mesa,AZ,Arizona,85201,480-644-4074,,,https://arizonaatwork.com/locations/maricopa-county/locations,33.43070602,-111.84753418,,,,,,3,,,,
32510185,ARIZONA@WORK Maricopa County East Valley Campus,Comprehensive Center,1001 West Southern Avenue,Suite 101,Mesa,AZ,Arizona,85210,602-372-9700,,602-372-9794,https://arizonaatwork.com/maricopa,33.39219284,-111.84276581,,"Monday – Thursday 8:00am – 7:00pm, Friday 8:00am-5:00pm",Y,,,3,,Zach Lynch Youth Program Supervisor,Zach.lynch@maricopa.gov,602-372-9747
32820080,Year Up - East Valley Campus,Youth Service Provider,1255 West Baseline Road,,Mesa,AZ,Arizona,85202,480-581-2949,,,https://www.yearup.org/job-training/locations,33.38959885,-111.87465668,,,,,,3,,,,
32510222,ARIZONA@WORK - Santa Cruz County,Comprehensive Center,610 N Morley Avenue,,Nogales,AZ,Arizona,85621,520-375-7670,iolvera@santacruzcountyaz.gov,520-281-1166,https://santacruzonestop.org/,31.343076,-110.93148,,Monday - Friday 8:00am - 5:00pm except Federal Holidays,Y,,,1,,Zaida Bustamante,Zbustamante@santacruzcountyaz.gov,
32510226,Colorado River Indian Tribes Employment Development and Training,Affiliate Center,13370 First Avenue,26600 Mohave Road,Parker,AZ,Arizona,85344,928-669-8555,kim.booth@crit-nsn.gov,928-669-6085,https://www.crit-nsn.gov/critemployeedev/,34.135943,-114.302823,,"Monday - Friday, 8:00am-12:00pm / 1:00pm-5:00pm",Y,,,1,,Kim Booth,kim.booth@crit-nsn.gov,928-669-8555
32819916,Department of Economic Security - DES,Affiliate Center,1032 Hopi Avenue,,Parker,AZ,Arizona,85344,928-216-8120,,,,34.1505117,-114.287765,,Tuesday 9-4pm & Thursday 9am-4pm.,Y,,,1,,Renee Lair,LairRe@mohave.gov,928-453-0710 ext.3004
32510206,ARIZONA@WORK - Payson,Affiliate Center,216 E. Hwy 260,,Payson,AZ,Arizona,85541,928-468-9800,shawn.anderson@navajocountyaz.gov,,https://www.navajocountyaz.gov/261/Northeastern-Arizona-Local-Workforce-Dev,34.2405835,-111.3227315,,8:00 - 5:00 M-F (Closed to Public),Y,,,2,,Sarah Sidell,sarah.sidell@cplc.org,928-951-2915
32510229,Hualapai Education and Training Center,Affiliate Center,460 Hualapai Way,PO Box 179,Peach Springs,AZ,Arizona,86434,928-769-2200,hualapaieducationdepartment@gmail.com,,https://hualapai-nsn.gov/services/new-education-page/,35.5383,-113.420554,,7:30-5:30 - M-Th,Y,,,2,,Billie Imus,Billie.Imus@hualapai-nsn.gov,928-769-2200
32820070,Arizona at Work - City of Phoenix - Peoria Community Center,Youth Service Provider,8335 W. Jefferson Street,,Peoria,AZ,Arizona,85345,602-751-0645,,,https://arizonaatwork.com/locations/maricopa-county/locations,33.57069016,-112.24996948,,,,,,3,,,,
32820065,Arizona at Work - City of Phoenix - Jewish Family and Children's Services,Youth Service Provider,9014 N. 23rd Avenue,#3,Phoenix,AZ,Arizona,85021,602-279-0084,,,https://arizonaatwork.com/locations/city-phoenix/youth-job-seekers,33.567988,-112.108753,,,,,,1,,,,
32820066,Arizona at Work - City of Phoenix - Neighborhood Ministries,Youth Service Provider,1918 W. Van Buren Street,,Phoenix,AZ,Arizona,85009,602-718-1173,,,https://arizonaatwork.com/locations/city-phoenix/youth-job-seekers,33.453015,-112.1011433,,,,,,1,,,,
32820068,Arizona at Work - City of Phoenix - Phoenix Youth Rise Program,Youth Service Provider,,,Phoenix,AZ,Arizona,,,PWCYouthPrograms@Phoenix.gov,,https://arizonaatwork.com/locations/city-phoenix/youth-job-seekers,33.448377,-112.07403,,,,,,3,,,,
32820067,Arizona at Work - City of Phoenix - YMCA,Youth Service Provider,3825 N. 67th Avenue,,Phoenix,AZ,Arizona,85033,602-688-5332,,,https://arizonaatwork.com/locations/city-phoenix/youth-job-seekers,33.491624,-112.202379,,,,,,1,,,,
32746307,Arizona Call-A-Teen Youth Resources,Youth Service Provider,649 N 6th Ave,,Phoenix,AZ,Arizona,85003,602-252-6721 ext.201,socialmedia@azcallateen.k12.az.us,,https://www.azed.gov/arizona-call-teen-youth-resources-inc,33.45655,-112.08108,,,,,,1,,Sharlet Barnett,sharletb@acyraz.org,602-252-6721
32801990,Arizona Common Ground,Youth Service Provider,PO Box 90990,,Phoenix,AZ,Arizona,85066,602-914-9000,azcommonground@live.com,602-914-9001,https://www.arizonacommonground.org/services,33.3843,-112.0636,,,,,,3,Programs for justice-impacted job seekers,,,
32746386,Arizona Opportunities Industrialization Center,Youth Service Provider,39 E Jackson St,,Phoenix,AZ,Arizona,85004,602-254-5081,azoic@azoic.org,,https://www.azoic.org/youth-programs/,33.44474,-112.07309,,,,,,1,,Gene C. Blue,gene.blue@azoic.org,602-254-5081
32801532,"Friendly House, Inc. - RISE UP Reentry",Youth Service Provider,802 S. 1st Ave.,,Phoenix,AZ,Arizona,85003,602-416-7212,riseup@friendlyhouse.org,,https://friendlyhouse.org/,33.439855,-112.075468,,,,,,1,Programs for justice-impacted job seekers,,,
32747798,"Friendly House, Inc.- Youth Program",Youth Service Provider,113 W Sherman Street,,Phoenix,AZ,Arizona,85003,602-416-7254,communications@friendlyhouse.org,,https://www.friendlyhouse.org/phoenix-youth-services-trio-friendlyhouse,33.43992,-112.07589,,,,,,1,,,,
32746382,Genesis Youth Program,Youth Service Provider,124 S. 4th St,,Phoenix,AZ,Arizona,85004,602-254-8090,JohnsonK019@mail.maricopa.gov,,https://genesiscity.org/about-genesis/,33.4339717,-112.3455182,,,,,,1,,Bruce Liggett,WDDYouth@mail.maricopa.gov,623-882-9106
32746385,Hope Rising - Youth Program,Youth Service Provider,1632 W. Camelback Road,,Phoenix,AZ,Arizona,85015,602-795-8098,createhope@hopescrossing.org,,https://hopescrossing.org/,33.510026,-112.094873,,,,,,1,,Laura Bulluck,createhope@hopescrossing.org,602-795-8098
32801531,St. Joseph the Worker - Youth Employment and Resources,Youth Service Provider,5800 North 19th Avenue,#103,Phoenix,AZ,Arizona,85015,602-582-5706,rherrera@sjwjobs.org,,https://www.theworkeraz.org/,33.522287,-112.100327,,,,,,1,Programs for justice-impacted job seekers,,,
32746391,Year Up - Arizona - Central City Campus,Youth Service Provider,1245 E Buckeye Rd,,Phoenix,AZ,Arizona,85034,480-376-0898,yearupinfo@yearup.org,,https://www.yearup.org/job-training/locations,33.43561,-112.05539,,,,,,1,,Caitlin MacDonald,cmacdonald@yearup.org,602-483-1468
32510195,ARIZONA@WORK - NACOG Office,Comprehensive Center,221 North Marina,Suite 201; PO Box 2451,Prescott,AZ,Arizona,86302,928-778-1422,frontdesk@nacog.org,928-778-1756,https://nacog.org/office-locations/,34.54457,-112.46681,,Monday - Friday 7:00am - 5:00pm,Y,,,1,,Leah Cickavage,lcickavage@nacog.org,928-778-1422
32510197,Gila River Indian Community,Comprehensive Center,192 South Skill Center Road,Suite 208; PO Box 97,Sacaton,AZ,Arizona,85147,520-563-3387/88,,520-562-3590,https://arizonaatwork.com/workforce-support,33.3536,-111.4322,,8a -5p  M-F,Y,,,3,,"Katherine Evans, Program Supervisor (Youth)",katherine.evans@gric.nsn.us,520-562-3387
32746383,Gila River Indian Community - Employment and Training Department,Youth Service Provider,525 W Gu U Ki,,Sacaton,AZ,Arizona,85147,520-562-3387,Lana.Chanda@gric.nsn.us,,https://www.gilariver.org/index.php/departments/community-support-services,33.0809783935547,-111.744117736816,,,,,,3,,Lana Chanda,ana.chanda@gric.nsn.us,520-562-3387
32820074,Arizona at Work - Southeastern Arizona - Graham County,Youth Service Provider,1910 W Thatcher Blvd,,Safford,AZ,Arizona,85546,928-432-6932,,,https://arizonaatwork.com/locations/southeastern-arizona/youth-job-seekers,32.836299,-109.731829,,,,,,1,,,,
32510183,ARIZONA@WORK - Graham County Business and Workforce Development Center,Affiliate Center,626 S. 6th Avenue,,Safford,AZ,Arizona,85546,928-432-6932,,928-432-6936,https://arizonaatwork.com/locations/southeastern-arizona/adult-job-seekers,32.8324748,-109.7138593,,"Monday - Friday, 8:30am - 5:00pm",Y,,,1,,Lisa Lane,llane@cpic-cas.org,928-432-6933
32510233,San Carlos Apache Tribe-College,Affiliate Center,PO BOX 344,,San Carlos,AZ,Arizona,85550,928-475-2305,,928-475-2707,https://arizonaatwork.com/locations/nineteen-tribal-nations/job-seeker-resources,33.3505,-110.4526,,"Monday - Friday, 8:00 AM-5:00 PM",Y,,,3,,Avarista Chatlin,avarista.chatlin@apachecollege.org,928-475-2305
